crop,crop_year,season,state,area,production,annual_rainfall,fertilizer,pesticide,yield
Rapeseed &Mustard,1998,Kharif     ,Karnataka,8.80597465931132,7.490529402060711,1260.8,13.398923934433963,1935.17,0.210625
Rice,1998,Kharif     ,Karnataka,13.891725024186396,14.770703105995622,1260.8,18.48482171170106,312965.97,2.310740741
Rice,1998,Rabi       ,Karnataka,10.854817189054799,11.571882815308754,1260.8,15.44789567772798,15016.78,2.054285714
Rice,1998,Summer     ,Karnataka,12.59754362430855,13.765868531062791,1260.8,17.19063788296207,85790.7,2.99375
Safflower,1998,Rabi       ,Karnataka,11.487484572488276,10.980671893790618,1260.8,16.080572023340405,28271.23,0.616428571
Sesamum,1998,Kharif     ,Karnataka,11.65486763761084,10.75094254343483,1260.8,16.24795665343447,33422.5,0.417307692
Soyabean,1998,Kharif     ,Karnataka,11.086900442896702,11.160455951514008,1260.8,15.679982890920405,18939.61,1.060588235
Sunflower,1998,Kharif     ,Karnataka,12.973113668176778,11.752658644284848,1260.8,17.566208974503517,124896.04,0.382608696
Sunflower,1998,Rabi       ,Karnataka,12.792511179890315,11.632812951382634,1260.8,17.385606031268324,104259.06,0.390416667
Sunflower,1998,Summer     ,Karnataka,10.672599908151774,10.094603657011579,1260.8,15.265674575956897,12515.24,0.595217391
Turmeric,1998,Whole Year ,Karnataka,8.518791912779934,10.141992510963037,1260.8,13.111691838543175,1452.03,4.682380952
Wheat,1998,Rabi       ,Karnataka,12.50239974184696,12.298806782911756,1260.8,17.095493666501877,78004.49,0.848823529
Arecanut,1998,Whole Year ,Kerala,11.206943635347015,11.134297010815624,3151.5,15.800027797879277,21355.31,0.797857143
Banana,1998,Whole Year ,Kerala,10.32620301405082,12.865117392169985,3151.5,14.91926818663786,8851.09,12.85714286
Black pepper,1998,Whole Year ,Kerala,12.113875116398628,11.134749595299702,3151.5,16.706967293725697,52891.36,0.261428571
Cardamom,1998,Whole Year ,Kerala,10.63224316056344,8.515391569469609,3151.5,15.225316883764489,12020.21,0.045555556
Cashewnut,1998,Whole Year ,Kerala,11.421566468948216,10.846167018748186,3151.5,16.014653227917485,26467.72,0.484285714
Coconut ,1998,Whole Year ,Kerala,13.690274945717766,22.35876128389466,3151.5,18.283371428527307,255863.52,5304.749286
Cotton(lint),1998,Kharif     ,Kerala,9.305650551780507,9.784309794706799,3151.5,13.89865816352667,3189.71,1.61
Dry chillies,1998,Whole Year ,Kerala,5.697093486505405,5.666426688112432,3151.5,10.286863821957294,86.13,0.937777778
Garlic,1998,Whole Year ,Kerala,6.610696044717759,9.442641861075158,3151.5,11.202460488606457,215.18,17.0
Ginger,1998,Whole Year ,Kerala,9.31542084842669,10.580581567773825,3151.5,13.90842933518887,3221.03,2.93
Groundnut,1998,Kharif     ,Kerala,8.856803356728378,8.560252680876685,3151.5,13.449759983367738,2036.09,0.62
Jowar,1998,Kharif     ,Kerala,7.686162303492906,7.011213987350367,3151.5,12.278805315246046,631.33,0.505
Ragi,1998,Kharif     ,Kerala,7.05444965813294,6.842683282238422,3151.5,11.646692079927808,335.53,0.81
Rice,1998,Autumn     ,Kerala,11.697062040287744,12.370951288712408,3151.5,16.290151410978297,34862.93,1.856923077
Rice,1998,Summer     ,Kerala,10.96302978336854,11.88361277554245,3151.5,15.556110232665205,16733.0,2.116153846
Rice,1998,Winter     ,Kerala,12.070911353913079,12.754260525819003,3151.5,16.664003292975078,50667.06,1.937142857
Sesamum,1998,Kharif     ,Kerala,8.102889134640868,6.964135612418245,3151.5,12.6956870944625,957.87,0.467272727
Sugarcane,1998,Whole Year ,Kerala,8.725994381014571,13.065075308100651,3151.5,13.318931304373786,1786.4,64.83
Sweet potato,1998,Whole Year ,Kerala,7.003065458786462,9.386392315756542,3151.5,11.595262768812477,318.71,11.718
Tapioca,1998,Whole Year ,Kerala,11.633149962276597,14.7825537179842,3151.5,16.226238789527542,32704.46,25.51785714
Tobacco,1998,Whole Year ,Kerala,3.7376696182833684,5.43372200355424,3151.5,8.306916505808852,11.89,5.56
Turmeric,1998,Whole Year ,Kerala,8.217978203150732,8.991562278171614,3151.5,12.810808742695638,1074.74,1.997857143
Arecanut,1998,Whole Year ,Meghalaya,9.168058979719577,9.355997944398545,6552.7,13.76105331620145,2779.65,1.151666667
Arhar/Tur,1998,Kharif     ,Meghalaya,6.759255270663693,6.520621127558696,6552.7,11.351203864579926,249.69,0.803333333
Banana,1998,Whole Year ,Meghalaya,8.555451903533328,11.049126546631992,6552.7,13.148358945657229,1506.26,11.26714286
Cotton(lint),1998,Kharif     ,Meghalaya,8.92930284224307,8.630521876723241,6552.7,13.52226932866053,2189.21,0.796666667
Dry chillies,1998,Whole Year ,Meghalaya,7.475905969367397,6.9584483932976555,6552.7,12.06844257909179,511.56,0.598571429
Ginger,1998,Kharif     ,Meghalaya,8.909775673693389,10.727465607601715,6552.7,13.502739574406236,2146.87,6.008571429
Gram,1998,Rabi       ,Meghalaya,6.139884552226255,5.648974238161206,6552.7,10.730846519200448,134.27,0.61
Jute,1998,Kharif     ,Meghalaya,8.352790135124629,10.207215203406376,6552.7,12.945654360798894,1229.89,7.553333333
Linseed,1998,Kharif     ,Meghalaya,3.9512437185814275,3.1780538303479458,6552.7,8.525121677738358,14.79,0.45
Maize,1998,Kharif     ,Meghalaya,9.753826777981722,10.137491911183083,6552.7,14.346866896847343,4993.51,1.457142857
Mesta,1998,Kharif     ,Meghalaya,8.451480648050856,9.969415732650235,6552.7,13.044366808294129,1357.49,4.58
Mesta,1998,Whole Year ,Meghalaya,6.77078942390898,6.448889394146858,6552.7,11.362751202041093,252.59,0.68
Other  Rabi pulses,1998,Rabi       ,Meghalaya,7.569927655242652,7.331714969726466,6552.7,12.162514619821179,562.02,0.755714286
Potato,1998,Whole Year ,Meghalaya,9.940494278165223,12.211358649959411,6552.7,14.533544185985935,6018.37,7.738571429
Rapeseed &Mustard,1998,Rabi       ,Meghalaya,8.841737428600585,8.428799040653642,6552.7,13.434691915040244,2005.64,0.635714286
Rice,1998,Kharif     ,Meghalaya,11.565546377682438,11.916675770310844,6552.7,16.15863459102244,30566.58,1.51
Sesamum,1998,Kharif     ,Meghalaya,7.187657164114956,6.543911845564792,6552.7,11.780006281306713,383.38,0.575714286
Small millets,1998,Kharif     ,Meghalaya,7.945909598613133,7.733245646529795,6552.7,12.538656618355999,818.67,0.871428571
Soyabean,1998,Kharif     ,Meghalaya,6.802394763324311,6.70073110954781,6552.7,11.394391897735469,260.71,0.881428571
Sugarcane,1998,Whole Year ,Meghalaya,4.430816798843313,5.420534999272286,6552.7,9.012060150386663,24.07,2.328
Sweet potato,1998,Whole Year ,Meghalaya,8.552946361122055,9.757999245787522,6552.7,13.145852925138888,1502.49,3.302857143
Tapioca,1998,Whole Year ,Meghalaya,8.285008895449879,9.964206287570834,6552.7,12.877856751929764,1149.27,6.547142857
Tobacco,1998,Whole Year ,Meghalaya,6.610696044717759,6.230481447578482,6552.7,11.202460488606457,215.18,0.61
Turmeric,1998,Whole Year ,Meghalaya,7.226936018493289,8.853379672927634,6552.7,11.819313975887393,398.75,5.624285714
Wheat,1998,Rabi       ,Meghalaya,8.363575702750637,8.85352256068954,6552.7,12.956442432314137,1243.23,1.605
Arecanut,1998,Whole Year ,West Bengal,9.016755622903517,9.522666275340724,2152.5,13.609733089549964,2389.31,1.595294118
Arhar/Tur,1998,Kharif     ,West Bengal,7.865955413933502,7.422373700986824,2152.5,12.458673246336478,755.74,0.756923077
Bajra,1998,Kharif     ,West Bengal,5.170483995038151,4.442651256490317,2152.5,9.75794141390479,50.75,0.436666667
Barley,1998,Rabi       ,West Bengal,8.68929604801586,8.684570300824369,2152.5,13.28222696459906,1722.02,1.10375
Cardamom,1998,Whole Year ,West Bengal,7.964155718840937,6.53813982376767,2152.5,12.55690907848603,833.75,0.24
Castor seed,1998,Rabi       ,West Bengal,4.007333185232471,3.6635616461296463,2152.5,8.582269068152424,15.66,0.7
Coconut ,1998,Whole Year ,West Bengal,10.111192540161147,19.578110221228844,2152.5,14.704249932929546,7138.64,12448.06222
Cotton(lint),1998,Kharif     ,West Bengal,5.303304908059076,4.30406509320417,2152.5,9.891465577308802,58.0,0.37
Dry chillies,1998,Whole Year ,West Bengal,11.072169910083478,10.845524000828698,2152.5,15.665252133186216,18662.66,0.890555556
Ginger,1998,Kharif     ,West Bengal,9.148358579620302,9.843737548130354,2152.5,13.741350861395945,2725.42,1.449444444
Gram,1998,Rabi       ,West Bengal,10.055650543933236,9.850719486997471,2152.5,14.648705640009174,6752.94,0.875
Groundnut,1998,Whole Year ,West Bengal,10.314205506925742,10.46296047312364,2152.5,14.907270288057695,8745.53,1.128571429
Horse-gram,1998,Rabi       ,West Bengal,8.508959386489133,7.622663951323595,2152.5,13.101857358786464,1437.82,0.422
Jowar,1998,Kharif     ,West Bengal,6.787844982309579,6.028278520230698,2152.5,11.379825979060572,256.94,0.465
Jute,1998,Kharif     ,West Bengal,13.324597032626464,15.813420815840667,2152.5,17.917693020107432,177499.14,13.24705882
Khesari,1998,Rabi       ,West Bengal,10.056251557087757,9.94515718770752,2152.5,14.649306678704837,6757.0,0.774666667
Linseed,1998,Rabi       ,West Bengal,9.242226560838505,7.898039690764619,2152.5,13.835228279695293,2993.67,0.24
Maize,1998,Kharif     ,West Bengal,10.558932865912062,11.704883772102985,2152.5,15.152004772554212,11170.51,2.634
Masoor,1998,Rabi       ,West Bengal,10.857459351377972,10.480129006333248,2152.5,15.450537890492756,15056.51,0.600588235
Mesta,1998,Kharif     ,West Bengal,9.201501423308978,11.302587076486851,2152.5,13.794499156394748,2874.19,8.453846154
Moong(Green Gram),1998,Kharif     ,West Bengal,6.71295620067707,6.063785208687608,2152.5,11.30485031294282,238.38,0.5075
Moong(Green Gram),1998,Rabi       ,West Bengal,7.912056888179006,7.377133712833954,2152.5,12.504791834307422,791.41,0.61
Moong(Green Gram),1998,Summer     ,West Bengal,9.140025198061156,8.000014093678072,2152.5,13.733016598426163,2702.8,0.312857143
Niger seed,1998,Kharif     ,West Bengal,8.934323331054905,8.31898612539206,2152.5,13.527290474143662,2200.23,0.4075
Other Kharif pulses,1998,Kharif     ,West Bengal,6.645090969505644,5.765191102784844,2152.5,11.236900516795759,222.72,0.516
Peas & beans (Pulses),1998,Rabi       ,West Bengal,9.130322663990151,8.821289805136113,2152.5,13.72331302883273,2676.7,0.70625
Potato,1998,Whole Year ,West Bengal,12.670435394885823,15.716070170542594,2152.5,17.263529888765724,92277.71,18.95944444
Ragi,1998,Kharif     ,West Bengal,9.464672464746409,9.658162296163171,2152.5,14.057693307982296,3739.55,0.91
Rapeseed &Mustard,1998,Rabi       ,West Bengal,12.749439996829935,12.436156060190033,2152.5,17.342534727025622,99863.82,0.667222222
Rice,1998,Autumn     ,West Bengal,12.95985150670517,13.51533611307431,2152.5,17.552946782346737,123250.58,1.751111111
Rice,1998,Summer     ,West Bengal,14.187400957529444,15.409222462386845,2152.5,18.78049787983127,420637.17,3.22
Rice,1998,Winter     ,West Bengal,15.208934691741863,15.850710332068239,2152.5,19.802032050784145,1168299.8,1.781666667
Safflower,1998,Rabi       ,West Bengal,3.8918202981106265,2.833213344056216,2152.5,8.464509457130793,13.92,0.4575
Sannhamp,1998,Whole Year ,West Bengal,7.496097345175956,9.135724578595394,2152.5,12.088645171654209,522.0,4.971428571
Sesamum,1998,Whole Year ,West Bengal,11.517176416857767,11.355674985725113,2152.5,16.110264164767532,29123.25,0.741111111
Small millets,1998,Kharif     ,West Bengal,8.22764270790443,7.537962659768208,2152.5,12.820475816409825,1085.18,0.575714286
Small millets,1998,Rabi       ,West Bengal,7.119635638017636,7.23561914106675,2152.5,11.711932049294454,358.15,1.035
Soyabean,1998,Kharif     ,West Bengal,6.68586094706836,6.135564891081739,2152.5,11.277721984163579,232.0,0.481666667
Sugarcane,1998,Whole Year ,West Bengal,10.201738576337144,14.509607787085134,2152.5,14.79479945022929,7815.21,75.314375
Sunflower,1998,Kharif     ,West Bengal,5.0106352940962555,4.718498871295094,2152.5,9.597111837637094,43.21,0.71
Turmeric,1998,Whole Year ,West Bengal,9.454383987398135,9.97524991876302,2152.5,14.047404036767421,3701.27,1.569444444
Urad,1998,Kharif     ,West Bengal,10.98323976956288,10.129506964595802,2152.5,15.576320562093949,17074.62,0.402222222
Urad,1998,Rabi       ,West Bengal,9.62331057957012,9.179984251961283,2152.5,14.21634268369788,4382.48,0.649090909
Wheat,1998,Rabi       ,West Bengal,12.814405125548266,13.564598762901449,2152.5,17.407500036553497,106566.88,1.870555556
Arecanut,1999,Whole Year ,Assam,11.204564381310046,10.876631096003067,2201.8,15.869215655325908,19835.28,0.746086957
Arhar/Tur,1999,Kharif     ,Assam,8.891098830616636,8.537583881063972,2201.8,13.555627267334451,1961.82,0.707826087
Banana,1999,Whole Year ,Assam,10.643589881319775,13.27660091060258,2201.8,15.308231010314636,11318.94,13.74652174
Castor seed,1999,Kharif     ,Assam,7.454141078146678,6.558197802812269,2201.8,12.118232088502136,466.02,0.423333333
Coconut ,1999,Whole Year ,Assam,9.915366715066206,18.826559106659083,2201.8,14.579982527643251,5464.26,5672.116522
Cotton(lint),1999,Kharif     ,Assam,7.401231264413015,6.616065185132817,2201.8,12.065291091027191,441.99,0.41173913
Dry chillies,1999,Whole Year ,Assam,9.576302060306647,9.160834952072344,2201.8,14.240898116254929,3892.86,0.636956522
Gram,1999,Rabi       ,Assam,7.756623334538858,7.087573705557973,2201.8,12.420864135278133,630.72,0.470454545
Jute,1999,Kharif     ,Assam,11.205666339778414,13.396257836040816,2201.8,15.870317628644733,19857.15,9.13173913
Linseed,1999,Rabi       ,Assam,9.234935418831563,8.579980179515003,2201.8,13.89950352078845,2766.96,0.502727273
Maize,1999,Kharif     ,Assam,9.888830663192495,9.550875771331766,2201.8,14.553445159538063,5321.16,0.613913043
Mesta,1999,Kharif     ,Assam,8.552174160311482,10.147060985361845,2201.8,13.216647594725451,1397.79,4.622380952
Niger seed,1999,Kharif     ,Assam,9.094368195723762,8.430109084509125,2201.8,13.758921708950304,2404.08,0.548947368
Onion,1999,Whole Year ,Assam,8.904630097005011,9.75080246487048,2201.8,13.569160366018792,1988.55,2.322173913
Other  Rabi pulses,1999,Rabi       ,Assam,11.57662300758447,10.974917047351175,2201.8,16.241278470836896,28775.52,0.532173913
Potato,1999,Whole Year ,Assam,11.248295636048601,13.458471261943096,2201.8,15.912947487022423,20721.96,8.062608696
Rapeseed &Mustard,1999,Rabi       ,Assam,12.564592885861792,11.770864568222771,2201.8,17.229254182999743,77285.07,0.479565217
Rice,1999,Autumn     ,Assam,13.230717208619808,13.150283945268537,2201.8,17.89538018868151,150449.4,1.094782609
Rice,1999,Summer     ,Assam,12.593560459407676,13.390532300657103,2201.8,17.258221855353987,79556.58,1.990434783
Rice,1999,Winter     ,Assam,14.39995553452899,14.806058679400243,2201.8,19.064619740034562,484378.38,1.501304348
Sesamum,1999,Kharif     ,Assam,9.625359692889159,8.970432074329242,2201.8,14.289959037958713,4088.61,0.485217391
Small millets,1999,Kharif     ,Assam,9.276315360899716,8.60666819784384,2201.8,13.940887381028237,2883.87,0.502727273
Sugarcane,1999,Whole Year ,Assam,10.278768329466978,13.95927837912598,2201.8,14.943399055550138,7858.89,40.43478261
Sweet potato,1999,Whole Year ,Assam,9.100078977718645,10.341097113970859,2201.8,13.76463312446302,2417.85,3.409130435
Tapioca,1999,Whole Year ,Assam,7.950502434808851,9.506362568702965,2201.8,12.614817967848468,765.72,4.436521739
Tobacco,1999,Whole Year ,Assam,7.2254814727822945,6.54534966033442,2201.8,11.889425026159438,370.71,0.573913043
Turmeric,1999,Whole Year ,Assam,9.303921785597714,8.934191535338075,2201.8,13.968496330979551,2964.6,0.667391304
Wheat,1999,Rabi       ,Assam,11.242572374640222,11.488468824536238,2201.8,15.907224151532786,20603.7,1.256818182
Arecanut,1999,Whole Year ,Goa,7.346655163176539,7.53955882930103,3879.3,12.010681046640471,418.5,1.21
Banana,1999,Whole Year ,Goa,7.576097340623111,9.581972891547895,3879.3,12.240254241323173,526.5,7.44
Black pepper,1999,Whole Year ,Goa,5.62040086571715,4.795790545596741,3879.3,10.28147011814963,74.25,0.44
Cashewnut,1999,Whole Year ,Goa,10.883560269446571,9.757015648635871,3879.3,15.548206439660966,14388.84,0.32
Coconut ,1999,Whole Year ,Goa,10.125670642755214,18.61608304850989,3879.3,14.790295738563946,6743.25,4868.07
Groundnut,1999,Kharif     ,Goa,5.860786223465865,6.2422232654551655,3879.3,10.522624833056202,94.5,1.47
Groundnut,1999,Rabi       ,Goa,6.912742820493176,7.477604243197589,3879.3,11.576421442848382,271.08,1.76
Other  Rabi pulses,1999,Rabi       ,Goa,9.129997619293645,9.039670667922676,3879.3,13.794555026529448,2491.29,0.91
Other Kharif pulses,1999,Kharif     ,Goa,6.90875477931522,6.361302477572996,3879.3,11.572429459117961,270.0,0.58
Ragi,1999,Kharif     ,Goa,6.90875477931522,6.976348070447749,3879.3,11.572429459117961,270.0,1.07
Rice,1999,Kharif     ,Goa,10.609081944147828,11.475036664427416,3879.3,15.273722243520346,10935.0,2.38
Rice,1999,Rabi       ,Goa,9.693630345547652,10.683798181855538,3879.3,14.358234007487296,4377.51,2.69
Sugarcane,1999,Whole Year ,Goa,7.197435354096591,11.133727339237783,3879.3,11.861358386565557,360.45,51.27
Arecanut,1999,Whole Year ,Kerala,11.313766958906479,11.330659906608332,2914.6,15.978419627841996,22124.07,0.831428571
Banana,1999,Whole Year ,Kerala,10.572521327732806,12.894574051170224,2914.6,15.237160716331987,10542.42,10.36285714
Black pepper,1999,Whole Year ,Kerala,12.19807575546857,10.769410877046496,2914.6,16.862735520575377,53569.62,0.193571429
Cardamom,1999,Whole Year ,Kerala,10.633255916551718,8.792701462936309,2914.6,15.297896800098654,11202.57,0.056666667
Cashewnut,1999,Whole Year ,Kerala,11.400920702889985,11.090537977666115,2914.6,16.065574380811796,24138.81,0.491428571
Coconut ,1999,Whole Year ,Kerala,13.73758793465616,22.460217069855528,2914.6,18.402251621576298,249759.45,5581.025714
Cotton(lint),1999,Kharif     ,Kerala,8.470730317005897,8.949365142352965,2914.6,13.135187515508969,1288.44,1.61
Dry chillies,1999,Whole Year ,Kerala,5.746203190540153,5.739792912179234,2914.6,10.407698145147979,84.24,0.975
Garlic,1999,Whole Year ,Kerala,6.745236349484363,9.577341813632218,2914.6,11.408735042264345,229.23,17.0
Ginger,1999,Whole Year ,Kerala,9.329455852866344,10.629706774156267,2914.6,13.994032672677463,3041.28,3.159285714
Groundnut,1999,Kharif     ,Kerala,8.84246002419529,8.545780648268149,2914.6,13.506981666037364,1868.67,0.37
Jowar,1999,Kharif     ,Kerala,7.835974581721566,7.160845906664299,2914.6,12.50024773018072,682.83,0.255
Ragi,1999,Kharif     ,Kerala,6.769641976852503,6.558197802812269,2914.6,11.433168799715991,234.9,0.815
Rice,1999,Autumn     ,Kerala,11.707883510639315,12.440658483484741,2914.6,16.3725401172221,32811.75,2.081538462
Rice,1999,Summer     ,Kerala,10.968577527953402,11.881394583391666,2914.6,15.633225213133127,15665.67,2.292857143
Rice,1999,Winter     ,Kerala,12.044899868386146,12.83003050673712,2914.6,16.70955880705458,45961.56,2.097142857
Sesamum,1999,Kharif     ,Kerala,7.868254265520613,6.577861357721047,2914.6,12.532539855516717,705.24,0.374545455
